Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774431751,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431752,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431753,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431754,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431755,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431756,30,,Aggregated,0.100000,0.000000,48000,63000,71000,78000,85000,90000,90000,90000,90000,90000,90000,14,0,40000.0,48366.33460492846,8949.549406999722,89926.72747199867,555.1428571428571
1774431757,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
1774431758,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
1774431759,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
1774431760,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
1774431761,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
1774431762,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
1774431763,30,,Aggregated,0.100000,0.000000,48000,63000,78000,85000,90000,98000,98000,98000,98000,98000,98000,15,0,48000.0,51653.87411919994,8949.549406999722,97679.42731900075,554.0
